Station Name: Oak_Park
Station Height: 62 M 
Latitude:52.857  ,Longitude: -6.909
 10 cm Soil Temperatures in deg C
 Potential Evapotranspiration, Evaporation, Well/Moderately/Poorly Drained Soil Moisture Deficits in mm 
 Global Radiation in Joules/cm sq.

,date,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad,
,29-jan-2012,5.9,0.314,0.428,0.000,-10.000,-10.000,133,
,30-jan-2012,5.6,0.319,0.478,0.000,-1.481,-10.000,170,
,31-jan-2012,4.7,0.582,0.757,0.482,0.482,-9.018,232,
,01-feb-2012,3.0,0.324,0.501,0.805,0.805,-8.242,504,
,02-feb-2012,0.9,0.326,0.507,1.129,1.129,-7.505,519,
,03-feb-2012,0.6,0.304,0.460,1.430,1.430,-6.825,536,
,04-feb-2012,3.5,0.468,0.628,0.000,-1.709,-9.616,134,
,05-feb-2012,3.9,0.403,0.555,0.000,-0.197,-9.332,243,
,06-feb-2012,5.9,0.320,0.408,0.000,-1.180,-10.000,199,
,07-feb-2012,4.6,0.283,0.442,0.283,0.283,-9.217,448,
,08-feb-2012,4.2,0.614,0.828,0.896,0.896,-8.142,80,
,09-feb-2012,5.9,0.474,0.632,0.000,-0.034,-8.661,201,
,10-feb-2012,7.4,0.392,0.516,0.000,-1.508,-9.735,222,
,11-feb-2012,6.8,0.268,0.443,0.000,-7.032,-10.000,214,
,12-feb-2012,6.1,0.408,0.542,0.408,0.408,-9.092,193,
,13-feb-2012,6.2,0.528,0.737,0.634,0.634,-8.409,326,
,14-feb-2012,5.9,0.707,0.971,1.337,1.337,-7.282,511,
,15-feb-2012,7.0,0.956,1.223,2.282,2.282,-5.962,417,
,16-feb-2012,7.1,0.618,0.851,2.887,2.887,-5.045,251,
,17-feb-2012,8.7,0.706,0.935,3.174,3.174,-4.487,225,
,18-feb-2012,7.0,0.500,0.833,0.860,0.860,-6.563,760,
,19-feb-2012,4.1,0.793,1.095,1.647,1.647,-5.441,666,
,20-feb-2012,5.0,0.698,0.987,2.334,2.334,-4.472,358,
,21-feb-2012,8.2,0.889,1.202,3.005,3.005,-3.559,484,
,22-feb-2012,9.9,0.772,1.108,1.355,1.355,-5.009,362,
,23-feb-2012,10.8,0.913,1.180,2.257,2.257,-3.846,380,
,24-feb-2012,10.0,0.693,0.946,2.136,2.136,-3.761,447,
,25-feb-2012,8.8,0.812,1.221,2.932,2.932,-2.761,1100,
,26-feb-2012,8.6,0.601,0.882,3.316,3.316,-2.222,527,
,27-feb-2012,9.2,0.654,0.855,2.951,2.951,-2.457,180,
,28-feb-2012,10.0,0.762,1.015,3.692,3.692,-1.572,400,
,29-feb-2012,9.1,1.039,1.419,4.596,4.596,-0.554,567,
,01-mar-2012,9.7,1.240,1.690,5.785,5.785,0.714,913,
,02-mar-2012,9.0,0.813,1.180,6.555,6.555,1.527,619,
,03-mar-2012,8.5,0.940,1.386,2.640,2.640,-2.333,835,
,04-mar-2012,6.0,1.064,1.540,2.278,2.278,-2.552,1063,
,05-mar-2012,5.5,0.985,1.424,3.243,3.243,-1.439,998,
,06-mar-2012,5.4,0.446,0.719,3.075,3.075,-1.522,289,
,07-mar-2012,7.7,1.048,1.742,3.094,3.094,-1.398,1177,
,08-mar-2012,7.0,1.319,1.828,4.376,4.376,-0.009,943,
,09-mar-2012,9.3,1.508,2.046,5.824,5.824,1.499,787,
,10-mar-2012,10.3,0.970,1.306,6.742,6.742,2.469,524,
,11-mar-2012,10.5,0.803,1.078,7.496,7.496,3.272,490,
,12-mar-2012,10.4,0.738,0.979,8.183,8.183,4.010,386,
,13-mar-2012,9.3,0.712,0.956,8.842,8.842,4.722,374,
,14-mar-2012,8.7,0.832,1.135,9.607,9.607,5.554,404,
,15-mar-2012,9.4,1.031,1.439,10.548,10.548,6.585,665,
,16-mar-2012,9.6,0.629,0.875,7.217,7.217,3.314,217,
,17-mar-2012,8.5,1.003,1.408,5.354,5.354,1.517,849,
,18-mar-2012,8.2,1.564,2.289,6.742,6.742,2.981,1523,
,19-mar-2012,7.2,1.110,1.557,7.784,7.784,4.091,709,
,20-mar-2012,8.6,1.269,1.685,8.963,8.963,5.359,551,
,21-mar-2012,8.8,0.928,1.236,9.815,9.815,6.287,397,
,22-mar-2012,8.1,1.376,1.928,9.569,9.569,6.163,1059,
,23-mar-2012,9.0,1.092,1.574,8.666,8.666,5.355,741,
,24-mar-2012,9.1,1.841,2.531,10.361,10.361,7.196,1208,
,25-mar-2012,10.7,2.157,2.967,12.315,12.315,9.353,1619,
,26-mar-2012,10.5,2.008,2.825,14.099,14.099,11.362,1745,
,27-mar-2012,10.8,2.166,3.047,15.987,15.987,13.498,1786,
,28-mar-2012,10.8,1.970,2.823,17.670,17.670,15.399,1647,
,29-mar-2012,11.2,2.195,3.040,19.512,19.512,17.475,1692,
,30-mar-2012,10.2,1.103,1.484,20.420,20.420,18.495,467,
,31-mar-2012,10.1,1.057,1.483,21.280,21.280,19.462,639,
,01-apr-2012,8.7,1.205,1.665,22.252,22.252,20.553,961,
,02-apr-2012,9.7,0.980,1.313,23.034,23.034,21.429,527,
,03-apr-2012,8.3,1.309,2.094,23.068,23.068,21.589,1090,
,04-apr-2012,6.4,1.785,2.796,23.979,23.979,22.666,1309,
,05-apr-2012,8.4,1.903,2.780,25.467,25.467,24.328,1731,
,06-apr-2012,9.4,1.175,1.678,26.370,26.370,25.335,866,
,07-apr-2012,11.2,1.581,2.239,27.572,27.572,26.674,1008,
,08-apr-2012,10.7,1.352,1.876,27.985,27.985,27.201,659,
,09-apr-2012,9.7,1.140,1.675,22.535,22.535,21.845,737,
,10-apr-2012,8.4,1.902,2.895,23.448,23.448,22.922,1665,
,11-apr-2012,8.9,1.991,2.865,22.815,22.815,22.456,1680,
,12-apr-2012,9.6,1.577,2.182,23.365,23.365,23.137,1241,
,13-apr-2012,10.3,1.617,2.237,21.538,21.538,21.441,1178,
,14-apr-2012,8.7,1.655,2.413,22.869,22.869,22.906,1297,
,15-apr-2012,8.2,2.010,2.901,24.461,24.461,24.657,1791,
,16-apr-2012,8.7,1.090,1.768,21.409,21.409,21.687,872,
,17-apr-2012,9.1,1.357,2.314,16.002,16.002,16.386,1330,
,18-apr-2012,8.9,1.615,2.310,11.482,11.482,11.998,1057,
,19-apr-2012,9.1,2.087,3.068,12.051,12.051,12.742,1741,
,20-apr-2012,9.3,1.959,2.856,12.895,12.895,13.748,1618,
,21-apr-2012,9.2,2.197,3.230,14.435,14.435,15.463,1665,
,22-apr-2012,9.9,1.750,2.462,9.555,9.555,10.717,1196,
,23-apr-2012,10.0,1.587,2.259,8.504,8.504,9.792,1174,
,24-apr-2012,10.8,1.876,2.605,4.735,4.735,6.168,1443,
,25-apr-2012,9.0,1.405,2.121,5.080,5.080,6.574,820,
,26-apr-2012,8.8,1.106,1.660,0.235,0.235,1.780,624,
,27-apr-2012,9.0,1.379,1.998,1.411,1.411,2.959,946,
,28-apr-2012,8.1,1.754,2.681,3.143,3.143,4.713,1484,
,29-apr-2012,6.5,1.118,1.874,3.729,3.729,5.331,769,
,30-apr-2012,8.8,1.420,2.086,4.700,4.700,6.351,813,
,01-may-2012,9.6,0.918,1.321,0.000,-3.221,-1.532,438,
,02-may-2012,11.7,2.078,2.907,1.578,1.578,0.123,1576,
,03-may-2012,13.0,2.136,3.032,3.683,3.683,2.259,1628,
,04-may-2012,10.6,1.079,1.467,4.726,4.726,3.338,501,
,05-may-2012,9.7,1.592,2.242,6.250,6.250,4.931,1159,
,06-may-2012,9.3,1.686,2.402,7.841,7.841,6.617,1499,
,07-may-2012,10.7,2.176,3.285,0.000,-1.738,-2.807,1583,
,08-may-2012,11.2,1.829,2.565,0.000,-0.571,-3.237,1255,
,09-may-2012,9.7,1.350,1.864,0.000,-2.050,-5.126,826,
,10-may-2012,11.2,1.162,1.614,0.000,-6.038,-10.000,742,
,11-may-2012,11.3,2.474,3.823,1.274,1.274,-8.226,2154,
,12-may-2012,10.6,2.223,3.111,3.472,3.472,-5.591,1690,
,13-may-2012,11.0,2.888,4.506,6.268,6.268,-2.424,2122,
,14-may-2012,11.5,2.488,3.965,5.114,5.114,-3.315,2133,
,15-may-2012,11.0,2.898,4.355,7.777,7.777,-0.351,2364,
,16-may-2012,11.1,2.008,2.787,9.643,9.643,1.674,1561,
,17-may-2012,12.2,1.748,2.348,10.739,10.739,2.923,1088,
,18-may-2012,11.3,1.353,1.872,9.259,9.259,1.576,698,
,19-may-2012,10.4,0.894,1.190,9.678,9.678,2.070,337,
,20-may-2012,13.1,2.279,3.049,11.757,11.757,4.349,1557,
,21-may-2012,14.1,2.761,3.847,14.222,14.222,7.109,1975,
,22-may-2012,14.3,1.734,2.488,15.732,15.732,8.844,1065,
,23-may-2012,16.3,2.682,3.866,18.031,18.031,11.526,1838,
,24-may-2012,18.5,3.854,5.042,21.253,21.253,15.320,2587,
,25-may-2012,20.6,3.936,5.263,24.429,24.429,19.047,2400,
,26-may-2012,21.6,4.781,6.429,28.148,28.148,23.396,2746,
,27-may-2012,22.1,4.276,5.756,31.330,31.330,27.099,2686,
,28-may-2012,20.0,3.138,4.454,33.574,33.574,29.700,2182,
,29-may-2012,18.2,2.478,3.389,35.296,35.296,31.690,1526,
,30-may-2012,18.0,2.089,2.713,34.814,34.814,31.426,1055,
,31-may-2012,16.8,1.389,1.878,29.764,29.764,26.518,763,
,01-jun-2012,18.6,2.331,3.030,30.664,30.664,27.663,1314,
,02-jun-2012,17.4,1.989,2.581,16.398,16.398,13.601,940,
,03-jun-2012,14.0,0.755,1.165,9.540,9.540,6.828,442,
,04-jun-2012,14.3,2.550,3.525,11.869,11.869,9.378,1796,
,05-jun-2012,13.9,1.274,1.749,10.905,10.905,8.552,711,
,06-jun-2012,15.7,2.386,3.218,12.955,12.955,10.838,1428,
,07-jun-2012,14.2,0.980,1.337,0.000,-8.681,-10.000,430,
,08-jun-2012,12.7,1.188,2.042,0.000,-10.000,-10.000,752,
,09-jun-2012,15.1,3.841,5.564,3.841,3.841,-5.659,2709,
,10-jun-2012,16.5,2.872,3.828,6.613,6.613,-2.504,1847,
,11-jun-2012,17.4,2.811,3.699,7.855,7.855,-0.968,1769,
,12-jun-2012,15.7,1.635,2.102,4.972,4.972,-3.685,926,
,13-jun-2012,16.1,2.051,2.701,3.231,3.231,-5.149,1257,
,14-jun-2012,14.2,1.387,2.025,0.000,-4.023,-10.000,774,
,15-jun-2012,14.5,1.765,2.755,0.000,-9.735,-10.000,1125,
,16-jun-2012,14.8,1.794,2.725,0.000,-4.606,-10.000,1164,
,17-jun-2012,15.4,2.634,3.546,2.234,2.234,-7.266,1628,
,18-jun-2012,15.3,2.447,3.443,4.531,4.531,-4.556,1661,
,19-jun-2012,16.0,3.152,4.438,7.553,7.553,-1.176,2274,
,20-jun-2012,17.0,2.916,4.023,1.469,1.469,-7.001,1956,
,21-jun-2012,14.9,1.200,1.601,0.000,-10.000,-10.000,534,
,22-jun-2012,14.9,2.949,4.536,0.000,-3.151,-10.000,1839,
,23-jun-2012,14.3,1.633,2.378,0.000,-0.667,-10.000,935,
,24-jun-2012,16.3,3.097,4.240,3.097,3.097,-6.403,1841,
,25-jun-2012,17.2,2.785,3.779,5.803,5.803,-3.298,1784,
,26-jun-2012,18.2,2.544,3.425,7.213,7.213,-1.589,1281,
,27-jun-2012,18.8,2.189,3.089,6.059,6.059,-2.520,1299,
,28-jun-2012,18.6,2.816,4.293,0.000,-9.280,-10.000,1935,
,29-jun-2012,17.3,2.528,3.719,0.000,-0.472,-9.972,1515,
,30-jun-2012,16.0,2.683,4.019,1.883,1.883,-7.590,1793,
,01-jul-2012,15.1,2.166,3.216,2.912,2.912,-6.145,1368,
,02-jul-2012,17.6,2.215,3.154,0.000,-6.832,-10.000,1456,
,03-jul-2012,16.5,1.012,1.454,0.000,-0.388,-9.888,490,
,04-jul-2012,17.3,2.322,3.254,0.422,0.422,-8.972,1569,
,05-jul-2012,17.9,2.301,2.982,2.314,2.314,-6.622,1327,
,06-jul-2012,15.9,0.955,1.339,0.000,-7.550,-10.000,507,
,07-jul-2012,18.5,3.229,4.438,3.229,3.229,-6.271,1942,
,08-jul-2012,16.3,1.060,1.414,3.358,3.358,-5.798,440,
,09-jul-2012,16.4,1.770,2.414,0.774,0.774,-8.037,1073,
,10-jul-2012,16.0,2.211,3.132,0.069,0.069,-8.325,1404,
,11-jul-2012,16.4,2.712,3.842,2.780,2.780,-5.196,1866,
,12-jul-2012,14.7,1.813,2.500,0.000,-3.253,-10.000,1191,
,13-jul-2012,15.1,1.216,1.627,0.516,0.516,-8.984,619,
,14-jul-2012,15.4,1.998,2.737,2.504,2.504,-6.537,1178,
,15-jul-2012,15.8,2.882,4.097,4.821,4.821,-3.828,1909,
,16-jul-2012,16.3,1.554,2.338,0.907,0.907,-7.482,948,
,17-jul-2012,18.2,3.266,4.504,0.000,-1.453,-9.442,1756,
,18-jul-2012,18.3,2.722,4.047,1.022,1.022,-7.948,1791,
,19-jul-2012,16.0,2.023,2.834,3.026,3.026,-5.527,1280,
,20-jul-2012,16.8,2.605,3.502,5.559,5.559,-2.646,1634,
,21-jul-2012,16.8,2.978,4.103,8.387,8.387,0.464,1911,
,22-jul-2012,16.4,1.475,2.056,9.549,9.549,1.739,619,
,23-jul-2012,18.5,2.156,3.093,11.518,11.518,3.895,1136,
,24-jul-2012,18.8,1.469,1.986,3.533,3.533,-3.936,785,
,25-jul-2012,18.5,1.875,2.444,5.247,5.247,-1.965,940,
,26-jul-2012,19.7,3.483,4.618,8.564,8.564,1.616,2143,
,27-jul-2012,18.0,3.068,4.195,11.393,11.393,4.684,1875,
,28-jul-2012,16.2,2.649,3.725,12.667,12.667,6.233,1678,
,29-jul-2012,15.9,2.679,3.865,14.338,14.338,8.211,1868,
,30-jul-2012,16.5,2.791,3.912,16.765,16.765,11.003,1897,
,31-jul-2012,16.1,1.105,1.611,10.202,10.202,4.597,595,
,01-aug-2012,16.7,2.043,3.010,4.156,4.156,-1.260,1185,
,02-aug-2012,16.6,2.961,4.215,7.005,7.005,1.764,1814,
,03-aug-2012,17.4,3.078,4.319,6.086,6.086,1.042,1827,
,04-aug-2012,17.2,2.130,2.916,2.099,2.099,-2.828,1310,
,05-aug-2012,16.5,2.045,2.767,3.005,3.005,-1.742,1202,
,06-aug-2012,16.7,2.253,3.031,3.296,3.296,-1.302,1265,
,07-aug-2012,17.3,1.915,2.544,5.154,5.154,0.679,1118,
,08-aug-2012,18.7,2.298,3.004,7.345,7.345,2.977,1293,
,09-aug-2012,19.8,2.696,3.489,9.861,9.861,5.673,1411,
,10-aug-2012,20.8,3.697,4.936,13.226,13.226,9.370,2407,
,11-aug-2012,19.3,2.791,3.736,15.682,15.682,12.162,1493,
,12-aug-2012,19.5,2.622,3.643,11.130,11.130,7.927,1553,
,13-aug-2012,19.5,3.101,4.337,11.418,11.418,8.528,1850,
,14-aug-2012,19.3,2.972,4.046,13.681,13.681,11.100,1771,
,15-aug-2012,17.5,1.789,2.471,0.000,-10.000,-10.000,688,
,16-aug-2012,17.0,2.399,3.414,0.000,-9.401,-10.000,1294,
,17-aug-2012,18.2,1.723,2.386,0.000,-1.277,-10.000,949,
,18-aug-2012,19.2,3.053,4.196,3.053,3.053,-6.447,1841,
,19-aug-2012,18.0,1.973,2.667,4.971,4.971,-4.152,1036,
,20-aug-2012,18.8,3.028,4.146,7.762,7.762,-1.016,1809,
,21-aug-2012,17.7,2.472,3.471,4.960,4.960,-3.594,1625,
,22-aug-2012,16.6,2.721,3.884,6.858,6.858,-1.393,1760,
,23-aug-2012,16.2,1.616,2.139,6.973,6.973,-1.107,801,
,24-aug-2012,15.1,0.988,1.300,0.000,-7.301,-10.000,389,
,25-aug-2012,16.3,2.546,3.528,0.146,0.146,-9.354,1620,
,26-aug-2012,15.8,1.984,2.899,2.028,2.028,-7.002,1456,
,27-aug-2012,16.8,1.626,2.352,0.000,-10.000,-10.000,906,
,28-aug-2012,15.5,2.332,3.447,0.000,-2.968,-10.000,1573,
,29-aug-2012,15.4,2.139,2.941,0.000,-2.061,-10.000,1233,
,30-aug-2012,14.7,2.161,3.023,2.161,2.161,-7.339,1408,
,31-aug-2012,14.0,1.334,1.732,3.269,3.269,-5.838,561,
,01-sep-2012,15.8,2.461,3.432,5.657,5.657,-3.085,1550,
,02-sep-2012,18.0,2.194,2.949,7.737,7.737,-0.738,1450,
,03-sep-2012,17.1,2.433,3.303,9.999,9.999,1.732,1588,
,04-sep-2012,18.1,2.088,2.980,11.897,11.897,3.820,1646,
,05-sep-2012,15.7,1.979,2.694,13.662,13.662,5.799,1415,
,06-sep-2012,16.3,2.693,3.677,16.021,16.021,8.492,1865,
,07-sep-2012,16.9,1.274,1.660,17.109,17.109,9.766,707,
,08-sep-2012,18.5,2.228,3.190,18.990,18.990,11.994,1809,
,09-sep-2012,17.0,1.812,2.330,20.090,20.090,13.370,728,
,10-sep-2012,15.5,0.944,1.281,14.462,14.462,7.883,480,
,11-sep-2012,13.2,1.908,2.692,14.719,14.719,8.391,1208,
,12-sep-2012,13.7,1.757,2.419,16.240,16.240,10.147,1099,
,13-sep-2012,14.1,1.859,2.543,17.825,17.825,12.004,1100,
,14-sep-2012,14.9,1.813,2.517,19.244,19.244,13.680,1072,
,15-sep-2012,14.8,1.335,1.732,20.246,20.246,14.867,577,
,16-sep-2012,14.4,1.400,1.952,19.189,19.189,13.999,812,
,17-sep-2012,12.9,1.638,2.349,19.641,19.641,14.671,1142,
,18-sep-2012,12.2,1.977,2.802,19.465,19.465,14.756,1460,
,19-sep-2012,12.2,1.616,2.247,20.795,20.795,16.296,1229,
,20-sep-2012,13.6,1.276,1.707,21.730,21.730,17.391,691,
,21-sep-2012,13.4,1.169,1.714,19.568,19.568,15.374,1129,
,22-sep-2012,10.8,1.213,1.702,20.566,20.566,16.522,1050,
,23-sep-2012,10.3,0.954,1.298,21.341,21.341,17.414,613,
,24-sep-2012,10.8,0.715,1.028,17.217,17.217,13.375,410,
,25-sep-2012,10.5,0.710,1.002,5.017,5.017,1.262,285,
,26-sep-2012,11.3,1.507,2.021,4.254,4.254,0.568,653,
,27-sep-2012,11.3,1.296,1.746,5.000,5.000,1.364,768,
,28-sep-2012,11.9,1.446,2.092,6.180,6.180,2.610,1141,
,29-sep-2012,11.0,1.435,1.995,7.534,7.534,4.045,982,
,30-sep-2012,13.1,1.107,1.539,7.565,7.565,4.151,639,
,01-oct-2012,12.5,1.619,2.206,8.572,8.572,5.270,1090,
,02-oct-2012,11.3,1.477,2.029,8.634,8.634,5.447,932,
,03-oct-2012,10.4,1.444,2.044,8.565,8.565,5.491,1163,
,04-oct-2012,10.2,1.114,1.565,8.693,8.693,5.706,881,
,05-oct-2012,10.2,0.779,1.077,9.410,9.410,6.485,498,
,06-oct-2012,9.8,0.816,1.187,10.156,10.156,7.300,815,
,07-oct-2012,10.5,0.804,1.106,9.186,9.186,6.405,566,
,08-oct-2012,11.3,0.741,0.982,4.366,4.366,1.646,348,
,09-oct-2012,10.4,0.806,1.135,5.140,5.140,2.452,668,
,10-oct-2012,11.9,0.695,0.897,5.102,5.102,2.447,251,
,11-oct-2012,11.8,0.568,0.793,0.000,-4.256,-6.885,239,
,12-oct-2012,9.0,1.010,1.432,0.000,-0.890,-7.430,1000,
,13-oct-2012,8.6,0.775,1.152,0.000,-0.925,-7.984,894,
,14-oct-2012,7.5,0.524,0.723,0.000,-1.376,-8.960,347,
,15-oct-2012,9.6,0.647,0.885,0.000,-5.153,-10.000,424,
,16-oct-2012,9.3,1.028,1.441,1.028,1.028,-8.472,858,
,17-oct-2012,9.9,0.889,1.205,0.000,-10.000,-10.000,381,
,18-oct-2012,10.2,0.822,1.149,0.000,-2.178,-10.000,721,
,19-oct-2012,10.5,0.541,0.735,0.541,0.541,-8.959,387,
,20-oct-2012,10.9,0.823,1.127,1.260,1.260,-7.788,648,
,21-oct-2012,10.2,0.625,0.912,1.678,1.678,-6.974,722,
,22-oct-2012,10.4,0.549,0.768,2.218,2.218,-6.076,421,
,23-oct-2012,11.9,0.610,0.787,2.816,2.816,-5.162,226,
,24-oct-2012,12.0,0.746,0.926,3.543,3.543,-4.158,155,
,25-oct-2012,11.4,0.741,0.907,4.260,4.260,-3.209,58,
,26-oct-2012,8.6,0.835,1.095,5.063,5.063,-2.213,439,
,27-oct-2012,5.4,0.521,0.776,5.460,5.460,-1.682,808,
,28-oct-2012,7.4,0.771,0.980,4.392,4.392,-2.627,94,
,29-oct-2012,7.8,0.462,0.615,4.736,4.736,-2.134,188,
,30-oct-2012,6.7,0.597,0.810,5.307,5.307,-1.430,473,
,31-oct-2012,7.0,0.358,0.518,0.000,-0.252,-6.901,242,
,01-nov-2012,5.2,0.495,0.705,0.495,0.495,-6.061,666,
,02-nov-2012,5.1,0.788,1.011,1.280,1.280,-4.969,637,
,03-nov-2012,4.3,0.741,0.953,2.012,2.012,-3.980,723,
,04-nov-2012,5.5,0.726,0.922,0.000,-7.175,-10.000,334,
,05-nov-2012,5.3,0.415,0.591,0.415,0.415,-9.085,647,
,06-nov-2012,6.4,0.570,0.746,0.983,0.983,-8.061,359,
,07-nov-2012,8.1,0.872,1.057,1.847,1.847,-6.786,364,
,08-nov-2012,8.3,0.535,0.698,2.373,2.373,-5.911,442,
,09-nov-2012,7.8,0.330,0.484,0.000,-3.604,-10.000,181,
,10-nov-2012,5.3,0.436,0.589,0.336,0.336,-9.164,388,
,11-nov-2012,4.9,0.290,0.453,0.000,-0.374,-9.415,450,
,12-nov-2012,8.8,0.471,0.626,0.000,-2.329,-10.000,238,
,13-nov-2012,10.5,0.722,0.934,0.000,-0.378,-9.878,167,
,14-nov-2012,10.6,0.233,0.353,0.000,-0.367,-9.751,348,
,15-nov-2012,9.2,0.211,0.352,0.000,-0.089,-9.352,403,
,16-nov-2012,8.2,0.319,0.398,0.000,-1.081,-9.965,110,
,17-nov-2012,6.5,0.136,0.233,0.036,0.036,-9.431,545,
,18-nov-2012,4.4,0.376,0.514,0.000,-10.000,-10.000,220,
,19-nov-2012,9.2,0.616,0.778,0.000,-8.584,-10.000,255,
,20-nov-2012,8.9,0.429,0.513,0.000,-0.271,-9.771,428,
,21-nov-2012,6.6,0.201,0.269,0.000,-3.199,-10.000,450,
,22-nov-2012,7.8,0.681,0.883,0.000,-6.719,-10.000,97,
,23-nov-2012,5.0,0.231,0.300,0.000,-0.369,-9.869,460,
,24-nov-2012,2.9,0.266,0.356,0.000,-2.134,-10.000,100,
,25-nov-2012,3.4,0.252,0.360,0.000,-10.000,-10.000,106,
,26-nov-2012,4.6,0.734,0.911,0.000,-3.966,-10.000,193,
,27-nov-2012,3.3,0.433,0.502,0.433,0.433,-9.067,377,
,28-nov-2012,2.5,0.133,0.194,0.566,0.566,-8.480,397,
,29-nov-2012,2.0,0.098,0.191,0.663,0.663,-7.958,234,
,30-nov-2012,2.8,0.114,0.191,0.776,0.776,-7.447,228,
,01-dec-2012,3.2,0.000,0.050,0.576,0.576,-7.274,361,
,02-dec-2012,3.6,0.331,0.436,0.000,-5.294,-10.000,68,
,03-dec-2012,4.8,0.110,0.134,0.000,-1.690,-10.000,349,
,04-dec-2012,3.2,0.376,0.437,0.000,-0.124,-9.624,293,
,05-dec-2012,2.7,0.037,0.075,0.000,-0.163,-9.307,357,
,06-dec-2012,2.2,0.438,0.621,0.000,-3.762,-10.000,57,
,07-dec-2012,2.8,0.329,0.340,0.029,0.029,-9.471,376,
,08-dec-2012,2.4,0.086,0.144,0.115,0.115,-8.912,235,
,09-dec-2012,4.9,0.367,0.474,0.481,0.481,-8.099,136,
,10-dec-2012,1.6,0.000,0.006,0.481,0.481,-7.694,295,
,11-dec-2012,0.6,0.041,0.100,0.522,0.522,-7.269,325,
,12-dec-2012,0.9,0.426,0.558,0.545,0.545,-6.880,50,
,13-dec-2012,1.5,0.217,0.293,0.161,0.161,-6.919,173,
,14-dec-2012,5.0,0.482,0.607,0.000,-5.157,-10.000,123,
,15-dec-2012,4.7,0.330,0.362,0.230,0.230,-9.270,279,
,16-dec-2012,3.7,0.250,0.312,0.000,-1.521,-10.000,208,
,17-dec-2012,4.9,0.459,0.569,0.000,-1.841,-10.000,134,
,18-dec-2012,4.4,0.241,0.326,0.241,0.241,-9.259,147,
,19-dec-2012,6.1,0.413,0.544,0.000,-4.547,-10.000,71,
,20-dec-2012,6.3,0.301,0.383,0.000,-0.799,-10.000,64,
,21-dec-2012,5.1,0.125,0.187,0.000,-1.575,-10.000,188,
,22-dec-2012,8.2,0.507,0.657,0.000,-7.293,-10.000,52,
,23-dec-2012,6.8,0.641,0.777,0.441,0.441,-9.059,141,
,24-dec-2012,6.3,0.323,0.400,0.000,-1.337,-10.000,193,
,25-dec-2012,5.4,0.133,0.186,0.000,-2.067,-10.000,270,
,26-dec-2012,4.7,0.475,0.589,0.000,-4.725,-10.000,160,
,27-dec-2012,4.4,0.269,0.302,0.000,-6.531,-10.000,302,
,28-dec-2012,7.4,0.494,0.720,0.000,-3.506,-10.000,54,
,29-dec-2012,6.7,0.317,0.371,0.000,-0.383,-9.883,244,
,30-dec-2012,4.9,0.669,0.819,0.000,-2.131,-10.000,193,
,31-dec-2012,7.1,0.489,0.594,0.000,-3.211,-10.000,193,
,01-jan-2013,3.9,0.364,0.383,0.264,0.264,-9.236,342,
,02-jan-2013,6.8,0.475,0.573,0.738,0.738,-8.299,168,
,03-jan-2013,8.7,0.326,0.375,1.062,1.062,-7.558,283,
,04-jan-2013,8.3,0.611,0.753,1.667,1.667,-6.569,82,
,05-jan-2013,8.6,0.472,0.604,2.032,2.032,-5.868,96,
,06-jan-2013,8.5,0.461,0.601,2.385,2.385,-5.214,72,
,07-jan-2013,9.1,0.512,0.704,1.086,1.086,-6.241,44,
,08-jan-2013,8.7,0.077,0.133,0.062,0.062,-6.952,274,
,09-jan-2013,4.0,0.000,0.037,0.062,0.062,-6.604,315,
,10-jan-2013,4.2,0.270,0.370,0.000,-1.068,-7.404,163,
,11-jan-2013,3.3,0.217,0.306,0.000,-0.183,-7.217,193,
,12-jan-2013,4.6,0.289,0.392,0.000,-0.211,-7.067,136,
,13-jan-2013,2.0,0.163,0.231,0.000,-0.537,-7.251,162,
,14-jan-2013,3.3,0.347,0.440,0.000,-0.653,-7.541,285,
,15-jan-2013,1.9,0.139,0.241,0.139,0.139,-7.024,300,
,16-jan-2013,3.6,0.363,0.484,0.000,-7.198,-10.000,68,
,17-jan-2013,5.6,0.333,0.455,0.000,-3.267,-10.000,165,
,18-jan-2013,5.3,0.474,0.616,0.000,-5.026,-10.000,182,
,19-jan-2013,3.9,0.280,0.384,0.000,-0.020,-9.520,144,
,20-jan-2013,2.7,0.464,0.615,0.464,0.464,-8.579,76,
,21-jan-2013,2.3,0.233,0.342,0.697,0.697,-7.917,218,
,22-jan-2013,1.3,0.039,0.137,0.735,0.735,-7.482,511,
,23-jan-2013,1.4,0.279,0.411,1.013,1.013,-6.829,250,
,24-jan-2013,2.8,0.245,0.359,1.056,1.056,-6.442,322,
,25-jan-2013,5.1,0.743,0.997,0.000,-10.000,-10.000,55,
,26-jan-2013,4.9,0.542,0.752,0.000,-4.358,-10.000,171,
,27-jan-2013,5.0,0.494,0.672,0.000,-0.606,-10.000,548,
,28-jan-2013,3.8,0.865,1.201,0.000,-10.000,-10.000,175,
,29-jan-2013,6.6,0.819,1.045,0.000,-3.181,-10.000,177,
,30-jan-2013,5.2,0.949,1.233,0.149,0.149,-9.351,514,
,31-jan-2013,5.1,0.820,1.092,0.000,-5.533,-10.000,518,
,01-feb-2013,3.9,0.670,0.864,0.570,0.570,-8.930,412,
,02-feb-2013,3.3,0.499,0.700,1.067,1.067,-7.984,635,
,03-feb-2013,6.0,0.739,0.946,0.000,-1.701,-10.000,218,
